date,gname,longitude,latitude,value,attype
2017-09-06,Kurdistan Workers' Party (PKK),43.526169,37.330073999999996,0.0,Bombing/Explosion
2017-09-06,Kurdistan Workers' Party (PKK),43.526169,37.330073999999996,0.0,Bombing/Explosion
2017-09-06,Kurdistan Workers' Party (PKK),43.526169,37.330073999999996,0.0,Bombing/Explosion
2017-09-06,Kurdistan Workers' Party (PKK),43.526169,37.330073999999996,0.0,Bombing/Explosion
2017-09-06,Kurdistan Workers' Party (PKK),43.526169,37.330073999999996,0.0,Bombing/Explosion
2017-09-06,Kurdistan Workers' Party (PKK),43.526169,37.330073999999996,0.0,Bombing/Explosion
2017-09-06,Kurdistan Workers' Party (PKK),43.526169,37.330073999999996,0.0,Bombing/Explosion
2017-09-06,Boko Haram,13.291979999999999,11.899207,3.0,Armed Assault
2017-09-06,Boko Haram,13.282379,11.87463,3.0,Armed Assault
2017-09-07,Islamic State of Iraq and the Levant (ISIL),44.148235,34.010471,6.0,Bombing/Explosion
2017-09-07,Islamic State of Iraq and the Levant (ISIL),41.6,32.9,0.0,Bombing/Explosion
2017-09-07,Islamic State of Iraq and the Levant (ISIL),43.510903000000006,35.238808,12.0,Hostage Taking (Kidnapping)
2017-09-06,Taliban,62.700644999999994,31.508707,1.0,Bombing/Explosion
2017-09-07,Maoists,80.55888900000001,18.79,0.0,Facility/Infrastructure Attack
2017-09-07,Taliban,64.76365899999999,35.598206,7.0,Unknown
2017-09-07,Taliban,63.901004,35.644383000000005,7.0,Unknown
2017-09-07,Taliban,64.54974200000001,35.856753999999995,6.0,Unknown
2017-09-07,Kurdistan Workers' Party (PKK),43.612458000000004,37.558904999999996,0.0,Assassination
2017-09-07,Boko Haram,13.122781,11.752206,0.0,Armed Assault
2017-09-07,Boko Haram,13.250278,11.954444,5.0,Hostage Taking (Kidnapping)
2017-09-07,Boko Haram,13.243332999999998,11.930278,4.0,Hostage Taking (Kidnapping)
2017-09-07,New People's Army (NPA),125.9,9.05,1.0,Armed Assault
2017-09-07,Taliban,61.49916700000001,31.457221999999998,5.0,Bombing/Explosion
2017-09-08,Islamic State of Iraq and the Levant (ISIL),43.668377,34.621521,0,Unknown
2017-09-08,Islamic State of Iraq and the Levant (ISIL),42.353477000000005,36.518608,5.0,Bombing/Explosion
2017-09-07,Islamic State of Iraq and the Levant (ISIL),41.985275,34.367733,0,Bombing/Explosion
2017-09-08,Taliban,69.240073,34.150753,5.0,Armed Assault
2017-09-08,Taliban,62.568999999999996,32.666837,4.0,Unknown
2017-09-08,Boko Haram,13.141459,11.840929,2.0,Bombing/Explosion
2017-09-08,Al-Shabaab,43.64658,3.115641,7.0,Bombing/Explosion
2017-09-08,Al-Shabaab,45.082203,2.103017,1.0,Armed Assault
2017-09-08,Maoists,80.470201,20.713721,0.0,Armed Assault
2017-09-08,Boko Haram,14.210929,12.359468,7.0,Bombing/Explosion
2017-09-08,Boko Haram,11.674444,13.033889,2.0,Hostage Taking (Kidnapping)
2017-09-08,Boko Haram,13.291979999999999,11.899207,2.0,Armed Assault
2017-09-08,Houthi extremists (Ansar Allah),44.506941,13.351021,0.0,Bombing/Explosion
2017-09-09,Islamic State of Iraq and the Levant (ISIL),43.143570000000004,36.354145,6.0,Unknown
2017-09-09,Al-Shabaab,45.326115,2.059819,1.0,Assassination
2017-09-09,Taliban,65.3675,36.038333,0.0,Hostage Taking (Kidnapping)
2017-09-09,Khorasan Chapter of the Islamic State,65.463899,36.167338,0.0,Hostage Taking (Kidnapping)
2017-09-09,Kurdistan Workers' Party (PKK),43.616667,37.250556,3.0,Bombing/Explosion
2017-09-09,Kurdistan Workers' Party (PKK),41.835640000000005,37.740382000000004,1.0,Hostage Taking (Kidnapping)
2017-09-09,Kurdistan Workers' Party (PKK),44.283333,37.566666999999995,0.0,Bombing/Explosion
2017-09-09,Islamic State of Iraq and the Levant (ISIL),44.537865000000004,34.275065999999995,0.0,Bombing/Explosion
2017-09-10,Khorasan Chapter of the Islamic State,66.944313,30.354934999999998,4.0,Armed Assault
2017-09-10,Al-Shabaab,45.2024,4.73538,5.0,Bombing/Explosion
2017-09-10,Al-Shabaab,41.302943,-1.7032770000000002,1.0,Bombing/Explosion
2017-09-10,Al-Shabaab,45.326115,2.059819,1.0,Armed Assault
2017-09-10,Maoists,81.294556,18.49625,0.0,Bombing/Explosion
2017-09-10,Khorasan Chapter of the Islamic State,71.163803,34.110325,0.0,Bombing/Explosion
2017-09-10,Kurdistan Workers' Party (PKK),40.65,38.45,1.0,Bombing/Explosion
2017-09-10,Kurdistan Workers' Party (PKK),44.566666999999995,37.3,0.0,Bombing/Explosion
2017-09-10,Houthi extremists (Ansar Allah),44.518664,15.584342000000001,0.0,Unknown
2017-09-10,Houthi extremists (Ansar Allah),44.52498,15.746904999999998,0.0,Unknown
2017-09-10,Houthi extremists (Ansar Allah),44.519237,15.731798000000001,0.0,Unknown
2017-09-10,Taliban,64.698462,31.783124,3.0,Bombing/Explosion
2017-09-10,Taliban,69.672597,34.833159,3.0,Bombing/Explosion
2017-09-11,Islamic State of Iraq and the Levant (ISIL),42.375995,36.50589,12.0,Bombing/Explosion
2017-09-11,Sinai Province of the Islamic State,33.638188,31.080795000000002,21.0,Bombing/Explosion
2017-09-11,Sinai Province of the Islamic State,33.638188,31.080795000000002,0.0,Bombing/Explosion
2017-09-11,Khorasan Chapter of the Islamic State,70.38720699999999,34.2841,1.0,Armed Assault
2017-09-11,Al-Shabaab,41.877171000000004,3.926858,9.0,Bombing/Explosion
2017-09-11,Al-Shabaab,41.877171000000004,3.926858,8.0,Bombing/Explosion
2017-09-11,Al-Shabaab,41.877171000000004,3.926858,0.0,Bombing/Explosion
2017-09-11,Al-Shabaab,45.326115,2.059819,1.0,Bombing/Explosion
2017-09-11,Khorasan Chapter of the Islamic State,66.994354,30.200819,0.0,Armed Assault
2017-09-11,Al-Shabaab,43.703334999999996,3.0581240000000003,0,Hostage Taking (Kidnapping)
2017-09-11,Taliban,71.287421,35.724447999999995,36.0,Armed Assault
2017-09-10,Taliban,62.680578000000004,32.726661,5.0,Unknown
2017-09-11,Taliban,69.303702,34.958206,1.0,Bombing/Explosion
2017-09-11,Al-Shabaab,41.217938000000004,0.351606,0.0,Bombing/Explosion
2017-09-12,Islamic State of Iraq and the Levant (ISIL),44.148235,34.010471,5.0,Unknown
2017-09-12,Islamic State of Iraq and the Levant (ISIL),43.280434,35.700396999999995,2.0,Bombing/Explosion
2017-09-11,Taliban,62.063667,32.441399,0.0,Bombing/Explosion
2017-09-13,Khorasan Chapter of the Islamic State,71.097317,34.846589,2.0,Hostage Taking (Kidnapping)
2017-09-12,Maoists,80.62649499999999,20.041118,1.0,Armed Assault
2017-09-12,Taliban,69.335432,36.187978,3.0,Armed Assault
2017-09-11,Kurdistan Workers' Party (PKK),44.827717,35.532790999999996,0.0,Armed Assault
2017-09-12,Maoists,80.71271800000001,18.757196,0.0,Facility/Infrastructure Attack
2017-09-13,Islamic State of Iraq and the Levant (ISIL),44.371773,33.303566,2.0,Bombing/Explosion
2017-09-13,Sinai Province of the Islamic State,34.241279999999996,31.250196000000003,8.0,Bombing/Explosion
2017-09-13,Khorasan Chapter of the Islamic State,69.14701099999999,34.516895,4.0,Bombing/Explosion
2017-09-13,Maoists,79.260735,20.471329,0.0,Bombing/Explosion
2017-09-13,Islamic State of Iraq and the Levant (ISIL),41.115997,34.363503,5.0,Hostage Taking (Kidnapping)
2017-09-13,Boko Haram,13.934921,11.115472,6.0,Bombing/Explosion
2017-09-13,Al-Shabaab,44.869215000000004,4.872395,1.0,Armed Assault
2017-09-13,Islamic State of Iraq and the Levant (ISIL),44.772064,33.926586,0.0,Bombing/Explosion
2017-09-14,Islamic State of Iraq and the Levant (ISIL),46.261452,31.044371,46.0,Bombing/Explosion
2017-09-14,Islamic State of Iraq and the Levant (ISIL),46.261452,31.044371,44.0,Bombing/Explosion
2017-09-14,Taliban,68.21722199999999,33.520556,1.0,Assassination
2017-09-14,New People's Army (NPA),123.30932800000001,10.926347999999999,0.0,Bombing/Explosion
2017-09-13,Al-Shabaab,45.598389000000005,3.3815839999999997,0.0,Armed Assault
2017-09-14,Al-Shabaab,45.326115,2.059819,1.0,Armed Assault
2017-09-14,Taliban,69.990748,34.514472999999995,0.0,Bombing/Explosion
2017-09-14,Taliban,69.653111,34.885011,2.0,Bombing/Explosion
2017-09-14,Maoists,81.658992,20.073961999999998,0.0,Facility/Infrastructure Attack
2017-09-14,Maoists,81.658992,20.073961999999998,0.0,Facility/Infrastructure Attack
2017-09-14,Taliban,69.625185,37.441728999999995,6.0,Armed Assault
2017-09-14,Sinai Province of the Islamic State,33.008587,31.016779,0.0,Facility/Infrastructure Attack
2017-09-15,Islamic State of Iraq and the Levant (ISIL),44.934090000000005,34.430836,1.0,Bombing/Explosion
2017-09-14,Islamic State of Iraq and the Levant (ISIL),43.143570000000004,36.354145,12.0,Bombing/Explosion
2017-09-15,Islamic State of Iraq and the Levant (ISIL),-0.140041,51.504387,0.0,Bombing/Explosion
2017-09-15,Houthi extremists (Ansar Allah),44.211895,15.325443,0,Hostage Taking (Kidnapping)
2017-09-15,Houthi extremists (Ansar Allah),44.024105,13.586484,2.0,Bombing/Explosion
2017-09-15,Al-Shabaab,42.218563,3.3272800000000005,0,Bombing/Explosion
2017-09-15,Taliban,65.81418199999999,31.509326,2.0,Bombing/Explosion
2017-09-16,Taliban,63.132542,34.990047,5.0,Hostage Taking (Kidnapping)
2017-09-15,Houthi extremists (Ansar Allah),44.024105,13.586484,2.0,Bombing/Explosion
2017-09-15,Islamic State of Iraq and the Levant (ISIL),41.115997,34.363503,3.0,Unknown
2017-09-15,Maoists,80.080556,20.005278,1.0,Armed Assault
2017-09-15,New People's Army (NPA),123.08171399999999,10.565506,3.0,Assassination
2017-09-15,Taliban,67.041455,32.550057,3.0,Unknown
2017-09-15,Sinai Province of the Islamic State,33.749462,29.905632,0.0,Facility/Infrastructure Attack
2017-09-16,Islamic State of Iraq and the Levant (ISIL),43.496021999999996,35.877158,3.0,Bombing/Explosion
2017-09-16,Islamic State of Iraq and the Levant (ISIL),44.921906,33.953167,2.0,Bombing/Explosion
2017-09-16,New People's Army (NPA),123.722371,12.068103,1.0,Armed Assault
2017-09-16,Al-Shabaab,41.014359000000006,2.7928330000000003,0,Bombing/Explosion
2017-09-16,Taliban,68.699679,33.568068,14.0,Armed Assault
2017-09-16,Maoists,81.244812,18.252285,0.0,Hostage Taking (Kidnapping)
2017-09-16,New People's Army (NPA),124.92363700000001,7.1525,1.0,Armed Assault
2017-09-16,New People's Army (NPA),125.15023500000001,6.723930999999999,0.0,Facility/Infrastructure Attack
2017-09-16,Islamic State of Iraq and the Levant (ISIL),41.6,32.9,0,Hostage Taking (Kidnapping)
2017-09-17,Islamic State of Iraq and the Levant (ISIL),42.495752,36.378478,2.0,Bombing/Explosion
2017-09-17,Islamic State of Iraq and the Levant (ISIL),40.816058,32.761842,0,Unknown
2017-09-17,Taliban,68.63574200000001,35.98822,4.0,Bombing/Explosion
2017-09-17,Taliban,68.553922,36.007178,3.0,Bombing/Explosion
2017-09-17,Al-Shabaab,45.156306,4.730988,4.0,Unknown
2017-09-17,Al-Shabaab,45.326115,2.059819,2.0,Assassination
2017-09-17,Boko Haram,12.689658999999999,12.17789,4.0,Armed Assault
2017-09-17,Al-Shabaab,44.580025,1.6582830000000002,0,Bombing/Explosion
2017-09-17,Boko Haram,13.141459,11.840929,16.0,Unknown
2017-09-17,Boko Haram,13.141459,11.840929,2.0,Unknown
2017-09-17,Sinai Province of the Islamic State,33.026352,30.968153000000004,0.0,Facility/Infrastructure Attack
2017-09-17,Sinai Province of the Islamic State,33.032319,30.974197999999998,0.0,Facility/Infrastructure Attack
2017-09-18,New People's Army (NPA),124.11811999999999,12.937425,0.0,Facility/Infrastructure Attack
2017-09-19,New People's Army (NPA),125.14340700000001,7.443109,1.0,Armed Assault
2017-09-18,Boko Haram,12.950002,11.565603999999999,13.0,Bombing/Explosion
2017-09-17,Al-Shabaab,45.326115,2.059819,1.0,Assassination
2017-09-18,Taliban,65.98404000000001,31.645204,6.0,Bombing/Explosion
2017-09-18,Al-Shabaab,49.179657,11.274796,0.0,Bombing/Explosion
2017-09-18,Boko Haram,6.623050999999999,5.438117,0.0,Hostage Taking (Kidnapping)
2017-09-18,Islamic State of Iraq and the Levant (ISIL),41.227345,37.05336,0.0,Bombing/Explosion
2017-09-19,Islamic State of Iraq and the Levant (ISIL),43.515133,34.834415,6.0,Bombing/Explosion
2017-09-19,Islamic State of Iraq and the Levant (ISIL),44.422688,35.16296,1.0,Bombing/Explosion
2017-09-19,Khorasan Chapter of the Islamic State,70.570263,33.502515,0.0,Bombing/Explosion
2017-09-19,Islamic State of Iraq and the Levant (ISIL),40.724959999999996,36.054961999999996,5.0,Bombing/Explosion
2017-09-19,Islamic State of Iraq and the Levant (ISIL),43.780811,35.326122,1.0,Unknown
2017-09-19,Khorasan Chapter of the Islamic State,65.798294,35.97287,0.0,Hostage Taking (Kidnapping)
2017-09-20,Maoists,81.181007,19.362415,0.0,Bombing/Explosion
2017-09-20,Boko Haram,12.466667,11.733333,9.0,Hostage Taking (Kidnapping)
2017-09-20,Al-Shabaab,45.326115,2.059819,1.0,Bombing/Explosion
2017-09-20,Taliban,67.414621,32.49948,5.0,Unknown
2017-09-20,Islamic State of Iraq and the Levant (ISIL),44.623825,33.74324,2.0,Bombing/Explosion
2017-09-21,Islamic State of Iraq and the Levant (ISIL),44.537865000000004,34.275065999999995,2.0,Bombing/Explosion
2017-09-21,Islamic State of Iraq and the Levant (ISIL),43.340214,35.88097,0,Unknown
2017-09-21,Taliban,67.999509,33.559344,1.0,Assassination
2017-09-21,New People's Army (NPA),126.06081599999999,8.070378999999999,0.0,Facility/Infrastructure Attack
2017-09-21,Houthi extremists (Ansar Allah),43.033777,17.027995,0.0,Bombing/Explosion
2017-09-21,Houthi extremists (Ansar Allah),43.033777,17.027995,0.0,Bombing/Explosion
2017-09-21,Taliban,62.906424,35.264794,1.0,Bombing/Explosion
2017-09-21,Taliban,69.526124,37.459965999999994,1.0,Unknown
2017-09-21,New People's Army (NPA),125.045278,7.114167,0.0,Armed Assault
2017-09-22,Islamic State of Iraq and the Levant (ISIL),41.861473,36.319386,3.0,Bombing/Explosion
2017-09-22,Taliban,69.256389,36.83,7.0,Armed Assault
2017-09-22,Taliban,69.16325,37.038263,6.0,Armed Assault
2017-09-22,Taliban,69.26080300000001,32.912468,4.0,Unknown
2017-09-22,Taliban,65.017787,36.034729999999996,3.0,Bombing/Explosion
2017-09-22,Taliban,64.96631500000001,36.059005,2.0,Bombing/Explosion
2017-09-22,Taliban,65.02325,36.424432,9.0,Bombing/Explosion
2017-09-22,Taliban,64.87526899999999,36.231013,9.0,Bombing/Explosion
2017-09-22,Kurdistan Workers' Party (PKK),44.259161,37.569554,1.0,Bombing/Explosion
2017-09-22,Al-Shabaab,40.915646,-0.34066399999999997,0.0,Bombing/Explosion
2017-09-22,Al-Shabaab,45.630019,4.2453959999999995,3.0,Unknown
2017-09-23,New People's Army (NPA),125.62071599999999,9.549522,0.0,Unknown
2017-09-23,Islamic State of Iraq and the Levant (ISIL),44.422688,35.16296,3.0,Bombing/Explosion
2017-09-23,Islamic State of Iraq and the Levant (ISIL),44.939787,34.425826,1.0,Bombing/Explosion
2017-09-23,Taliban,64.5887,35.351417,1.0,Facility/Infrastructure Attack
2017-09-23,Taliban,64.26615,31.664217999999998,1.0,Assassination
2017-09-23,Taliban,70.10748199999999,34.778099,9.0,Unknown
2017-09-23,Maoists,81.222876,20.054803,1.0,Hostage Taking (Kidnapping)
2017-09-23,Houthi extremists (Ansar Allah),42.725163,18.314753,0.0,Bombing/Explosion
2017-09-23,Taliban,68.089548,33.191262,2.0,Armed Assault
2017-09-23,Taliban,68.089548,33.191262,2.0,Armed Assault
2017-09-23,Taliban,68.089548,33.191262,1.0,Armed Assault
2017-09-23,Kurdistan Workers' Party (PKK),44.572792,37.300035,2.0,Bombing/Explosion
2017-09-23,Taliban,69.09169399999999,36.71402,26.0,Unknown
2017-09-23,Islamic State of Iraq and the Levant (ISIL),44.89824,34.067051,1.0,Bombing/Explosion
2017-09-24,Islamic State of Iraq and the Levant (ISIL),44.229079999999996,34.711769,9.0,Unknown
2017-09-24,Taliban,69.14701099999999,34.516895,1.0,Bombing/Explosion
2017-09-24,Taliban,68.879801,36.542322,0.0,Assassination
2017-09-24,Al-Shabaab,49.200417,11.254022,3.0,Bombing/Explosion
2017-09-24,Al-Shabaab,45.326115,2.059819,2.0,Assassination
2017-09-24,Al-Shabaab,45.326115,2.059819,0.0,Bombing/Explosion
2017-09-24,Boko Haram,14.46611,12.268526,0.0,Bombing/Explosion
2017-09-24,Islamic State of Iraq and the Levant (ISIL),41.115997,34.363503,5.0,Hostage Taking (Kidnapping)
2017-09-24,Al-Shabaab,42.572021,-0.074476,0,Unknown
2017-09-24,Taliban,67.560307,35.949253000000006,1.0,Unknown
2017-09-24,Houthi extremists (Ansar Allah),43.090605,16.477935000000002,0,Unknown
2017-09-25,Islamic State of Iraq and the Levant (ISIL),42.288247,36.631692,0,Unknown
2017-09-25,Houthi extremists (Ansar Allah),44.211895,15.325443,0.0,Hostage Taking (Kidnapping)
2017-09-25,Taliban,65.000854,31.499713,1.0,Bombing/Explosion
2017-09-25,Taliban,69.4222,37.105033,3.0,Unknown
2017-09-25,Taliban,69.883565,34.283561999999996,2.0,Armed Assault
2017-09-25,Kurdistan Workers' Party (PKK),44.083333,39.547222,3.0,Armed Assault
2017-09-25,Kurdistan Workers' Party (PKK),44.50173,37.275799,1.0,Bombing/Explosion
2017-09-26,Islamic State of Iraq and the Levant (ISIL),43.2325,35.503611,1.0,Assassination
2017-09-26,Islamic State of Iraq and the Levant (ISIL),44.229079999999996,34.711769,16.0,Unknown
2017-09-27,Islamic State of Iraq and the Levant (ISIL),44.063866,34.030712,4.0,Bombing/Explosion
2017-09-26,Islamic State of Iraq and the Levant (ISIL),44.148235,34.010471,0.0,Bombing/Explosion
2017-09-26,Taliban,61.464271999999994,34.416374,2.0,Bombing/Explosion
2017-09-26,Al-Shabaab,42.377229,3.551325,1.0,Assassination
2017-09-26,Boko Haram,13.917299,12.041981,6.0,Bombing/Explosion
2017-09-26,Boko Haram,13.917299,12.041981,1.0,Bombing/Explosion
2017-09-26,Maoists,80.986352,19.912982,0.0,Bombing/Explosion
2017-09-26,Taliban,61.455239,32.453072,3.0,Hostage Taking (Kidnapping)
2017-09-26,Taliban,61.455239,32.453072,2.0,Hostage Taking (Kidnapping)
2017-09-26,Islamic State of Iraq and the Levant (ISIL),39.009563,35.951523,7.0,Armed Assault
2017-09-21,New People's Army (NPA),125.16723600000002,7.335841,3.0,Armed Assault
2017-09-27,Taliban,67.042618,31.57276,13.0,Bombing/Explosion
2017-09-27,Islamic State of Iraq and the Levant (ISIL),43.295662,33.420947999999996,29.0,Bombing/Explosion
2017-09-27,Islamic State of Iraq and the Levant (ISIL),43.295662,33.420947999999996,28.0,Bombing/Explosion
2017-09-27,Islamic State of Iraq and the Levant (ISIL),43.389958,32.766426,0,Bombing/Explosion
2017-09-27,Islamic State of Iraq and the Levant (ISIL),44.371773,33.303566,4.0,Bombing/Explosion
2017-09-27,Al-Shabaab,45.326115,2.059819,2.0,Assassination
2017-09-27,Boko Haram,13.220182999999999,12.881199,1.0,Facility/Infrastructure Attack
2017-09-27,Boko Haram,13.258722,12.924273,1.0,Facility/Infrastructure Attack
2017-09-27,Boko Haram,13.220182999999999,12.881665,1.0,Facility/Infrastructure Attack
2017-09-27,Boko Haram,13.824444,11.851389,2.0,Bombing/Explosion
2017-09-27,Boko Haram,13.824444,11.851389,0.0,Bombing/Explosion
2017-09-27,Taliban,69.14701099999999,34.516895,4.0,Bombing/Explosion
2017-09-27,Houthi extremists (Ansar Allah),43.271273,13.327380999999999,8.0,Unknown
2017-09-27,Kurdistan Workers' Party (PKK),44.064444,37.466111,0.0,Assassination
2017-09-27,New People's Army (NPA),124.743298,5.995118,0.0,Facility/Infrastructure Attack
2017-09-27,New People's Army (NPA),124.82503100000001,6.023562999999999,0.0,Facility/Infrastructure Attack
2017-09-28,Al-Shabaab,45.326115,2.059819,7.0,Bombing/Explosion
2017-09-28,New People's Army (NPA),123.69838200000001,13.105475,0.0,Armed Assault
2017-09-28,New People's Army (NPA),123.676382,13.111536,0.0,Hostage Taking (Barricade Incident)
2017-09-28,New People's Army (NPA),123.676382,13.111536,0.0,Armed Assault
2017-09-28,Taliban,62.12845600000001,32.37001,5.0,Unknown
2017-09-28,Boko Haram,14.403603,11.348675,2.0,Bombing/Explosion
2017-09-26,Taliban,64.24642,31.663403999999996,1.0,Armed Assault
2017-09-28,Taliban,69.14701099999999,34.516895,3.0,Bombing/Explosion
2017-09-28,Islamic State of Iraq and the Levant (ISIL),39.009563,35.951523,2.0,Armed Assault
2017-09-28,Taliban,69.070833,34.159167,3.0,Armed Assault
2017-09-28,Taliban,67.770045,33.491623,1.0,Assassination
2017-09-28,Taliban,66.99632700000001,33.066398,1.0,Armed Assault
2017-09-28,New People's Army (NPA),126.036107,8.866664,0,Hostage Taking (Kidnapping)
2017-09-29,Islamic State of Iraq and the Levant (ISIL),42.964626,36.407394000000004,0.0,Armed Assault
2017-09-29,Sinai Province of the Islamic State,33.800865,31.126646,1.0,Armed Assault
2017-09-29,Khorasan Chapter of the Islamic State,69.14701099999999,34.516895,6.0,Bombing/Explosion
2017-09-29,Taliban,62.315231000000004,32.534309,7.0,Hostage Taking (Kidnapping)
2017-09-29,Taliban,68.735114,34.990963,3.0,Armed Assault
2017-09-29,Taliban,68.673138,35.007698,2.0,Armed Assault
2017-09-29,Al-Shabaab,44.897628999999995,2.047631,12.0,Bombing/Explosion
2017-09-29,Al-Shabaab,44.897628999999995,2.047631,12.0,Bombing/Explosion
2017-09-29,Boko Haram,13.687125,11.493256,2.0,Armed Assault
2017-09-29,New People's Army (NPA),123.304267,7.880224,0.0,Bombing/Explosion
2017-09-29,New People's Army (NPA),125.16948000000001,8.420361,0.0,Unknown
2017-09-29,New People's Army (NPA),125.16376100000001,8.49194,0.0,Unknown
2017-09-29,Taliban,68.09147,34.916253000000005,6.0,Armed Assault
2017-09-29,Taliban,65.02325,36.424432,2.0,Unknown
2017-09-29,Taliban,64.813586,35.804990000000004,0.0,Unknown
2017-09-29,Taliban,64.714534,35.707397,0.0,Unknown
2017-09-29,Taliban,68.729957,34.989573,3.0,Armed Assault
2017-09-29,Taliban,68.864722,34.963333,2.0,Armed Assault
2017-09-29,Maoists,81.411415,18.184535999999998,0.0,Bombing/Explosion
2017-09-30,Islamic State of Iraq and the Levant (ISIL),43.143570000000004,36.354145,4.0,Armed Assault
2017-09-30,Islamic State of Iraq and the Levant (ISIL),42.832081,33.633896,2.0,Bombing/Explosion
2017-09-30,Islamic State of Iraq and the Levant (ISIL),43.784199,33.349159,4.0,Bombing/Explosion
2017-09-30,Islamic State of Iraq and the Levant (ISIL),43.209101000000004,35.555751,1.0,Bombing/Explosion
2017-09-30,New People's Army (NPA),123.659062,12.63597,1.0,Armed Assault
2017-09-30,New People's Army (NPA),119.302007,10.562839,0.0,Armed Assault
2017-09-30,Taliban,66.060508,32.859996,57.0,Bombing/Explosion
2017-09-30,Taliban,68.671704,33.055892,10.0,Armed Assault
2017-09-30,Taliban,64.866087,35.750054,0.0,Unknown
2017-09-30,Taliban,64.84512600000001,35.731875,0.0,Unknown
2017-09-30,Taliban,64.76365899999999,35.598206,0.0,Unknown
2017-09-30,Taliban,64.834834,35.768958000000005,0.0,Unknown
2017-09-30,Taliban,64.63786999999999,35.953161,0.0,Unknown
2017-09-30,Taliban,65.11858000000001,32.323943,0.0,Bombing/Explosion
2017-09-30,Islamic State of Iraq and the Levant (ISIL),38.290454,34.557125,0.0,Unknown
2017-09-28,New People's Army (NPA),126.05024399999999,8.868648,0,Hostage Taking (Kidnapping)
2017-09-30,Boko Haram,13.661726000000002,11.971202,4.0,Unknown
2017-10-01,Islamic State of Iraq and the Levant (ISIL),42.832081,33.633896,4.0,Bombing/Explosion
2017-10-01,Islamic State of Iraq and the Levant (ISIL),42.894081,33.260222999999996,5.0,Bombing/Explosion
2017-10-01,Islamic State of Iraq and the Levant (ISIL),43.427336,35.131156,2.0,Bombing/Explosion
2017-09-30,Al-Shabaab,43.64658,3.115641,0.0,Bombing/Explosion
2017-10-01,Al-Shabaab,43.908638,4.396972,0,Unknown
2017-10-01,Al-Shabaab,45.326115,2.059819,0.0,Assassination
2017-10-01,Maoists,81.32210500000001,18.031073000000003,0.0,Bombing/Explosion
2017-10-01,Maoists,81.075466,20.199012,1.0,Hostage Taking (Kidnapping)
2017-10-01,Kurdistan Workers' Party (PKK),42.185474,37.332346,2.0,Armed Assault
2017-09-28,Islamic State of Iraq and the Levant (ISIL),37.244217,34.227745,153.0,Bombing/Explosion
2017-10-01,New People's Army (NPA),122.859683,10.457042999999999,3.0,Unknown
2017-10-01,New People's Army (NPA),124.77264199999999,5.976426999999999,0.0,Facility/Infrastructure Attack
2017-10-02,Islamic State of Iraq and the Levant (ISIL),36.292084,33.515244,19.0,Bombing/Explosion
2017-10-02,Islamic State of Iraq and the Levant (ISIL),43.295662,33.420947999999996,10.0,Bombing/Explosion
2017-10-03,New People's Army (NPA),124.819924,6.219977,0.0,Facility/Infrastructure Attack
2017-10-02,Al-Shabaab,45.118061,2.14383,0,Unknown
2017-10-02,Al-Shabaab,44.897628999999995,2.047631,0.0,Bombing/Explosion
2017-10-02,Maoists,81.29673199999999,18.672255,0.0,Bombing/Explosion
2017-10-02,Islamic State of Iraq and the Levant (ISIL),41.115997,34.363503,2.0,Hostage Taking (Kidnapping)
2017-10-03,Islamic State of Iraq and the Levant (ISIL),41.893338,34.405209,11.0,Bombing/Explosion
2017-10-03,Islamic State of Iraq and the Levant (ISIL),45.160981,33.695595000000004,0.0,Unknown
2017-10-03,New People's Army (NPA),122.482514,9.979697,0.0,Armed Assault
2017-10-03,New People's Army (NPA),125.159295,7.2392199999999995,1.0,Assassination
2017-10-03,Kurdistan Workers' Party (PKK),43.166667,37.616667,0.0,Facility/Infrastructure Attack
2017-10-03,Al-Shabaab,43.47213,3.312293,0,Unknown
2017-10-03,Kurdistan Workers' Party (PKK),41.005559999999996,38.126597,1.0,Armed Assault
2017-10-03,Kurdistan Workers' Party (PKK),40.184376,37.922218,0.0,Bombing/Explosion
2017-10-03,Maoists,81.029536,18.750999,0.0,Bombing/Explosion
2017-10-03,Maoists,80.939528,18.508415,0.0,Bombing/Explosion
2017-10-04,Islamic State of Iraq and the Levant (ISIL),44.157433000000005,33.460819,1.0,Bombing/Explosion
2017-10-04,Kurdistan Workers' Party (PKK),44.283333,37.566666999999995,4.0,Bombing/Explosion
2017-10-04,Taliban,64.68921,35.866461,0.0,Bombing/Explosion
2017-10-04,Islamic State of Iraq and the Levant (ISIL),44.736636,33.760481,0.0,Bombing/Explosion
2017-10-04,Islamic State of Iraq and the Levant (ISIL),43.679208,35.295398999999996,3.0,Bombing/Explosion
2017-10-04,Al-Shabaab,45.326115,2.059819,1.0,Armed Assault
2017-10-04,Kurdistan Workers' Party (PKK),44.083333,39.547222,0.0,Bombing/Explosion
2017-10-04,Taliban,69.864191,37.444839,0.0,Armed Assault
2017-10-04,Houthi extremists (Ansar Allah),43.870591,13.468156,9.0,Bombing/Explosion
2017-10-05,Khorasan Chapter of the Islamic State,67.497086,28.571019,25.0,Bombing/Explosion
2017-10-05,Islamic State of Iraq and the Levant (ISIL),43.325853,33.241059,3.0,Bombing/Explosion
2017-10-05,Taliban,62.884432,34.64022,0,Facility/Infrastructure Attack
