name,source,year_from,year_to,rating,score,rank,popularity,members,Action,Adventure,Cars,Comedy,Dementia,Demons,Drama,Ecchi,Fantasy,Game,Harem,Hentai,Historical,Horror,Josei,Kids,Magic,Martial Arts,Mecha,Military,Music,Mystery,Parody,Police,Psychological,Romance,Samurai,School,Sci-Fi,Seinen,Shoujo,Shoujo Ai,Shounen,Shounen Ai,Slice of Life,Space,Sports,Super Power,Supernatural,Thriller,Vampire,Yaoi,Yuri
Super Real Mahjong: Mahjong Battle Scramble - Konran-teki Sento Mahjong,Game,1990,,R+,5.19,13103.0,11495.0,265.0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tanoshii Muumin Ikka,Book,1990,1991,G,8.03,533.0,3777.0,11164.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Super Real Mahjong: Kasumi Miki Shouko no Hajimemashite,Game,1990,,R+,5.26,13102.0,11083.0,325.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Satsujin Kippu wa Heart-iro,Novel,1990,,PG-13,5.68,8546.0,10436.0,447.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Little Polar Bear: Shirokuma-kun, Doko e?",Unknown,1990,,PG,5.63,11864.0,12149.0,202.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pink Mizu Dorobou Ame Dorobou,Manga,1990,,PG-13,5.44,9056.0,9308.0,785.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
The Hakkenden,Novel,1990,1991,R,6.7,4902.0,5066.0,5515.0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Happyakuyachou Hyouri Kewaishi,Unknown,1990,1991,PG-13,5.9,11105.0,11318.0,290.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otokogi,Unknown,1990,1991,R+,6.83,12459.0,12704.0,168.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulsar,Unknown,1990,,G,5.34,9260.0,12021.0,214.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hurricane Live! 2033,Unknown,1990,,PG-13,6.67,5010.0,8314.0,1286.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ultraman Graffiti,Other,1990,,G,5.81,8236.0,11531.0,261.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Abashiri Ikka,Manga,1991,1991,R+,5.52,8858.0,6632.0,2770.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Otenki Boys,Unknown,1991,1991,PG,6.75,12476.0,14285.0,89.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Bazar dé Gozarre,Unknown,1991,2003,G,4.07,10500.0,13598.0,124.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kinkyuu Hasshin Saver Kids,Original,1991,1992,PG-13,6.55,5579.0,10615.0,402.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ichigatsu ni wa Christmas,Manga,1991,,G,6.01,7678.0,10632.0,401.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Chiisana Obake Acchi, Kocchi, Socchi",Picture book,1991,1992,G,6.16,7177.0,8098.0,1411.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Akuma-kun: Youkoso Akuma Land e!!,Unknown,1991,1990,G,5.67,8550.0,11244.0,296.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ekubo Ouji,Unknown,1991,1992,G,5.93,10858.0,14173.0,94.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3x3 Eyes,Manga,1991,1992,R,6.89,4043.0,2925.0,19400.0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ushiro no Shoumen Daare,Novel,1991,,G,7.88,753.0,4788.0,6310.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jankenman,Unknown,1991,1992,PG,6.24,6880.0,10630.0,401.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Yokohama Meibutsu: Otoko Katayama-gumi!,Unknown,1991,1992,R,5.89,13576.0,11439.0,272.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Kikou Keisatsu Metal Jack,Unknown,1991,1991,PG-13,6.3,6636.0,9712.0,626.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fushigi na Elevator,Unknown,1991,,G,5.97,10894.0,10993.0,338.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sonna Boku ga Suki,Music,1991,,G,5.18,9519.0,13552.0,126.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kinnikuman: Kinnikusei Oui Soudatsu-hen,Manga,1991,1992,PG-13,6.92,3954.0,8182.0,1361.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
CB Chara Go Nagai World,Unknown,1991,1991,R+,7.0,3663.0,7440.0,1923.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Samuraider: Nazo no Tenkousei,Unknown,1991,,R,6.06,7551.0,10981.0,341.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sore Ike! Anpanman: Tobe! Tobe! Chibigon,Unknown,1991,,PG,5.69,13038.0,12351.0,188.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dragon Fist,Manga,1991,,PG-13,4.71,9992.0,9427.0,742.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Futari wa Nakayoshi: Goo to Sue,Unknown,1991,1994,PG,5.47,10932.0,14104.0,97.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Adachi-ga Hara,Manga,1991,,PG-13,6.03,7617.0,9188.0,833.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tomoe ga Yuku!,Manga,1991,1992,R,5.31,9291.0,9748.0,616.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Akai Hayate,Original,1991,1991,R+,5.53,8841.0,8367.0,1263.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Mobile Suit Gundam F91,Unknown,1991,,PG-13,6.78,4521.0,3050.0,18010.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Choujin Locke: Shinsekai Sentai,Manga,1991,1991,PG-13,6.07,7493.0,9369.0,759.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Sukeban Deka,Manga,1991,1991,R,6.48,5878.0,6661.0,2734.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Mobile Suit Gundam 0083: Stardust Memory,Original,1991,1992,PG-13,7.4,2064.0,2448.0,26920.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Soukou Kyojin Z-Knight,Unknown,1991,,PG,5.22,13053.0,12423.0,183.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Detonator Orgun,Original,1991,1992,R+,6.56,5521.0,5870.0,3812.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dragon Quest: Dai no Daibouken,Game,1991,,G,6.82,4321.0,8520.0,1169.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Genji Tsuushin Agedama,Original,1991,1992,R+,6.45,5987.0,9427.0,736.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fox Wood Monogatari,Unknown,1991,1992,G,6.38,10886.0,13707.0,117.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
High School Mystery: Gakuen Nanafushigi,Unknown,1991,1992,R,6.37,6319.0,9978.0,554.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Miracle Giants Doumu-kun Special,Unknown,1991,,PG,5.71,12077.0,13522.0,127.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Ninja Ryuukenden,Game,1991,,R,5.71,8462.0,6484.0,2946.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
Dragon Ball Z Movie 05: Tobikkiri no Saikyou tai Saikyou,Manga,1991,,PG-13,7.19,2894.0,1137.0,81601.0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Dragon Ball Z Movie 04: Super Saiyajin da Son Gokuu,Manga,1991,,PG-13,6.76,4604.0,1301.0,70653.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Ultraman Kids: Haha wo Tazunete 3000-man Kounen,Other,1991,1992,PG,6.48,5889.0,11108.0,320.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Little Polar Bear: Shirokuma-kun, Fune ni Noru",Unknown,1991,,PG,5.82,11865.0,11611.0,251.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shizukanaru Don: Yakuza Side Story,Unknown,1991,,PG-13,5.54,12907.0,11703.0,239.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Ore no Sora Keiji-hen,Unknown,1991,1992,R+,5.97,12409.0,11545.0,257.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shounen Ashibe,4-koma manga,1991,,G,6.26,13016.0,13077.0,150.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21 Emon,Unknown,1991,1992,G,6.08,7456.0,10203.0,494.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Moero! Top Striker,Unknown,1991,1992,G,6.74,4725.0,6606.0,2808.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Dororonpa!,Unknown,1991,1991,PG,6.24,10812.0,11978.0,215.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Kumo ni Noru,Manga,1991,1991,R+,4.95,11773.0,12083.0,208.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Oniisama e...,Manga,1991,1992,PG-13,7.85,807.0,2977.0,18811.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Koha Ginjiro,Unknown,1991,1991,PG-13,5.47,11721.0,12874.0,158.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Bakabon Osomatsu no Karee wo Tazunete Sansenri,Original,1991,,PG-13,6.28,6704.0,11077.0,327.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mobile Suit SD Gundam Musha, Knight, Commando",Unknown,1991,1991,PG,5.93,7896.0,8510.0,1169.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otaku no Video,Other,1991,1991,PG-13,7.18,2966.0,2897.0,19786.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O-bake no... Holly,Unknown,1991,1993,G,6.24,6888.0,11187.0,305.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Super Mario World: Mario to Yoshi no Bouken Land,Game,1991,,G,5.46,9025.0,9767.0,619.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kingyo Chuuihou!,Unknown,1991,1992,PG,6.89,4065.0,8019.0,1460.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Fushigi no Umi no Nadia: Original Movie,Original,1991,,PG-13,5.45,9010.0,5322.0,4867.0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tanoshii Muumin Ikka Bouken Nikki,Book,1991,1992,G,7.55,1534.0,5981.0,3631.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Shounen Ashibe (TV),4-koma manga,1991,1991,G,5.97,7801.0,10858.0,361.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Be-Bop Kaizokuban,Unknown,1991,1993,R+,5.6,10501.0,11109.0,321.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Yokoyama Mitsuteru Sangokushi,Manga,1991,1992,PG-13,7.45,1856.0,5838.0,3864.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Teito Monogatari,Novel,1991,1992,R+,6.02,7657.0,5220.0,5075.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Oh! My Konbu,Unknown,1991,1991,G,5.53,12367.0,12780.0,163.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Izumo,Manga,1991,1991,R+,5.94,7858.0,10233.0,489.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahou no Princess Minky Momo: Yume wo Dakishimete,Original,1991,1992,G,6.79,4471.0,8337.0,1274.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Ningyohime Marina no Bouken,Unknown,1991,1991,G,6.43,6076.0,8552.0,1141.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shougakusei no Yuukai Boushi: Yumi-chan Abunai yo!,Unknown,1991,,G,5.06,12925.0,13027.0,149.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ticonderonga no Iru Umi,Unknown,1991,,G,7.86,13279.0,13798.0,113.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sore Ike! Anpanman: Dokin-chan no Dokidoki Calendar,Unknown,1991,,PG,6.2,13011.0,13485.0,128.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Koushoku Ichidai Otoko,Unknown,1991,,Rx,6.16,nan,7277.0,2074.0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ranma ½: Chuugoku Nekonron Daikessen! Okite Yaburi no Gekitou-hen!!,Manga,1991,,PG-13,7.35,2280.0,3283.0,15567.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Neko Neko Fantasia,Manga,1991,,G,6.05,7580.0,10299.0,471.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wizardry,Game,1991,,R,5.83,8182.0,7883.0,1558.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Getter Robo Go,Unknown,1991,1992,PG-13,6.36,6369.0,8574.0,1131.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Hello Kitty no Fushigi na Mizuumi,Unknown,1991,,G,5.8,11160.0,12765.0,163.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anime Himitsu no Hanazono,Book,1991,1992,G,7.1,3274.0,6383.0,3091.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
RG Veda,Manga,1991,1992,PG-13,6.22,6970.0,4840.0,6129.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hitotsu no Hana,Unknown,1991,,G,5.6,11254.0,14253.0,90.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crayon no Hoshi,Unknown,1991,,G,5.5,10732.0,14402.0,83.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burn Up!,Original,1991,,R,6.18,7102.0,5075.0,5480.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ariel Deluxe,Unknown,1991,1991,PG-13,5.64,8624.0,9010.0,907.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweet Spot,Unknown,1991,,PG-13,7.1,13129.0,13025.0,151.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asatte Dance,Manga,1991,1991,R+,5.6,8711.0,9065.0,890.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Age Man to Fuku Chin,Unknown,1991,,Rx,5.08,nan,9571.0,675.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juuroku Jizou Monogatari: Sensou no Gisei ni Natta Kodomo-tachi,Unknown,1991,,G,5.44,11447.0,14474.0,79.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chuumon no Ooi Ryouriten (1991),Book,1991,,G,6.26,6797.0,6226.0,3259.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Kero Kero Keroppi no Sanjuushi,Unknown,1991,,G,5.7,11604.0,13280.0,139.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ozanari Dungeon: Kaze no Tou,Manga,1991,1991,PG-13,6.34,6483.0,8884.0,969.0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Magical★Taruruuto-kun Movie,Unknown,1991,,G,6.14,11904.0,12485.0,180.0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Magical★Taruruuto-kun: Moeru! Yuujou no Mahou Taisen,Unknown,1991,,G,6.5,11905.0,12422.0,184.0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Omoide Poroporo,Manga,1991,,G,7.6,1370.0,1440.0,62501.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Choubakumatsu Shounen Seiki Takamaru,Unknown,1991,1991,PG-13,5.9,10668.0,12800.0,161.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
