"EstablishmentID","InspectionID","Ins_TypeDesc","EstablishmentName","PlaceName","Address","Address2","City","State","Zip","TypeDescription","InspectionDate","score","Grade","NameSearch","Intersection"
"89892","1536995","REGULAR","COME BACK INN","","909 SWAN ST","","LOUISVILLE","KY","40204","FOOD SERVICE","2020-02-19 00:00:00","98","A","COME BACK INN",""
"104294","1537021","REGULAR","BELLARMINE SIMPLY TO GO","","2001 NEWBURG RD","","LOUISVILLE","KY","40205","FOOD SERVICE","2020-02-19 00:00:00","97","A","BELLARMINE SIMPLY TO GO",""
"105199","1540489","REGULAR","MAYAN STREET FOOD","","514 BAXTER AVE","","LOUISVILLE","KY","40204","FOOD SERVICE","2020-03-05 00:00:00","100","A","MAYAN STREET FOOD",""
"90265","1540510","REGULAR","CENTERPLATE CARDINAL PARK","","2125 S FLOYD ST","","LOUISVILLE","KY","40208","FOOD SERVICE","2020-03-06 00:00:00","98","A","CENTERPLATE CARDINAL PARK",""
"104809","1540591","REGULAR","TACO BELL","","5414 NEW CUT RD","","LOUISVILLE","KY","40214","FOOD SERVICE","2020-03-06 00:00:00","99","A","TACO BELL",""
"109960","1540594","REGULAR","SPECTATORS SPORTS BAR & GRILL","","5530 NEW CUT RD","","LOUISVILLE","KY","40214","FOOD SERVICE","2020-03-06 00:00:00","97","A","SPECTATORS SPORTS BAR & GRILL",""
"43744","1540597","REGULAR","MY FAVORITE MUFFIN","","9800 SHELBYVILLE RD","","LOUISVILLE","KY","40223","RETAIL-FOOD  10,000 SQ FT OR LESS","2020-03-06 00:00:00","100","A","MY FAVORITE MUFFIN",""
"107330","1540627","REGULAR","ISTANBUL MARKET","","4817 S WATTERSON TRAIL","","LOUISVILLE","KY","40291","PRE-PACKAGED RETAIL","2020-03-05 00:00:00","98","","ISTANBUL MARKET",""
"90052","1561486","REGULAR","ARATA SUSHI","","9207 US HWY 42","","PROSPECT","KY","40059","FOOD SERVICE","2020-09-08 00:00:00","97","A","ARATA SUSHI",""
"104807","1561489","REGULAR","FAIRFIELD INN & SUITES TOWNEPLACE SUITES","","10110 CHAMPION FARMS DR","","LOUISVILLE","KY","40241","RETAIL-FOOD  10,000 SQ FT OR LESS","2020-09-09 00:00:00","99","A","FAIRFIELD INN & SUITES TOWNEPLACE SUITES",""
"104807","1561490","REGULAR","FAIRFIELD INN & SUITES TOWNEPLACE SUITES","","10110 CHAMPION FARMS DR","","LOUISVILLE","KY","40241","RETAIL-FOOD  10,000 SQ FT OR LESS","2020-09-09 00:00:00","100","","FAIRFIELD INN & SUITES TOWNEPLACE SUITES",""
"72495","1561492","REGULAR","COURTYARD BY MARRIOTT","","10200 CHAMPION FARMS DR","","LOUISVILLE","KY","40241","RETAIL-FOOD  10,000 SQ FT OR LESS","2020-09-09 00:00:00","100","","COURTYARD BY MARRIOTT",""
"97562","1561496","REGULAR","SUBWAY","","9475 WESTPORT RD","","LOUISVILLE","KY","40241","FOOD SERVICE","2020-09-09 00:00:00","100","A","SUBWAY",""
"109274","1561518","REGULAR","EUREST AP #4","","4000 BUECHEL BANK RD","","LOUISVILLE","KY","40218","FOOD SERVICE","2020-09-09 00:00:00","96","A","EUREST AP #4",""
"97642","1561552","REGULAR","LOVE MY CHILDREN","","737 S 8TH ST","","LOUISVILLE","KY","40203","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","2020-09-09 00:00:00","99","A","LOVE MY CHILDREN",""
"100784","1561554","REGULAR","SAFIER MEDITERRANEAN DELI","","641 S 4TH ST","","LOUISVILLE","KY","40202","FOOD SERVICE","2020-09-09 00:00:00","96","A","SAFIER MEDITERRANEAN DELI",""
"110360","1561555","REGULAR","THEE XCLUSIVE","","3608 S 7TH ST","","LOUISVILLE","KY","40216","FOOD SERVICE","2020-09-09 00:00:00","97","A","THEE XCLUSIVE",""
"43438","1536935","REGULAR","PRESENTATION ACADEMY DINING HALL","","861 S 4TH ST","","LOUISVILLE","KY","40203","SCHOOL CAFETERIA OR FOOD SERVICE","2020-02-19 00:00:00","99","A","PRESENTATION ACADEMY DINING HALL",""
"56895","1536938","REGULAR","KENNEDY ELEMENTARY SCHOOL","","4515 TAYLORSVILLE RD","","LOUISVILLE","KY","40220","SCHOOL CAFETERIA OR FOOD SERVICE","2020-02-19 00:00:00","100","A","KENNEDY ELEMENTARY SCHOOL",""
"31386","1536941","REGULAR","WILDER ELEMENTARY SCHOOL","","1913 HERR LN","","LOUISVILLE","KY","40222","SCHOOL CAFETERIA OR FOOD SERVICE","2020-02-19 00:00:00","100","A","WILDER ELEMENTARY SCHOOL",""
"100801","1536943","REGULAR","PANDA EXPRESS #2658","","10600 WESTPORT RD","","LOUISVILLE","KY","40241","FOOD SERVICE","2020-02-19 00:00:00","100","A","PANDA EXPRESS #2658",""
"105600","1536949","REGULAR","LATIN FOOD & BAKERY","","5623 OUTER LOOP","","LOUISVILLE","KY","40219","RETAIL-FOOD  10,000 SQ FT OR LESS","2020-02-19 00:00:00","94","A","LATIN FOOD & BAKERY",""
"87474","1537080","REGULAR","COOKING AT THE COTTAGE","","3739 LEXINGTON RD","","LOUISVILLE","KY","40207","FOOD SERVICE","2020-02-19 00:00:00","100","A","COOKING AT THE COTTAGE",""
"96908","1537082","REGULAR","CLIFTON DONUT SHOP","","2317 BROWNSBORO RD","","LOUISVILLE","KY","40206","RETAIL BAKERY","2020-02-19 00:00:00","100","","CLIFTON DONUT SHOP",""
"61244","1540316","REGULAR","JTOWN SENIOR CITIZEN CENTER","","10631 WATTERSON TRAIL","","LOUISVILLE","KY","40299","FOOD SERVICE","2020-03-05 00:00:00","100","A","JTOWN SENIOR CITIZEN CENTER",""
"65180","1540338","FOLLOWUP","HIBACHI SUSHI GRILL","","5729 PRESTON HWY","","LOUISVILLE","KY","40219","FOOD SERVICE","2020-03-05 00:00:00","100","A","HIBACHI SUSHI GRILL",""
"31380","1540341","REGULAR","WESTERN HIGH SCHOOL","","2501 ROCKFORD LN","","LOUISVILLE","KY","40216","SCHOOL CAFETERIA OR FOOD SERVICE","2020-03-05 00:00:00","100","A","WESTERN HIGH SCHOOL",""
"85865","1540345","REGULAR","HEINE BROTHERS COFFEE","","4901 BROWNSBORO RD","","LOUISVILLE","KY","40222","FOOD SERVICE","2020-03-05 00:00:00","97","A","HEINE BROTHERS COFFEE",""
"45083","1540373","REGULAR","BRIGHT HORIZONS CHILDCARE","","632 S 4TH ST","","LOUISVILLE","KY","40202","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","2020-03-05 00:00:00","98","A","BRIGHT HORIZONS CHILDCARE",""
"70643","1540377","REGULAR","MINARDI HALL","","2040 S 4TH ST","","LOUISVILLE","KY","40208","FOOD SERVICE","2020-03-05 00:00:00","98","A","MINARDI HALL",""
"68306","1540398","REGULAR","PAPA JOHN'S #200","","2111 W BROADWAY","","LOUISVILLE","KY","40210","FOOD SERVICE","2020-03-05 00:00:00","92","C","PAPA JOHN'S #200",""
"105355","1540485","REGULAR","MICHTER'S DISTILLERY","","801 W MAIN ST","","LOUISVILLE","KY","40202","FOOD SERVICE","2020-03-05 00:00:00","100","A","MICHTER'S DISTILLERY",""
"109450","1548554","REGULAR","BURGER KING","","10600 DIXIE HWY","","LOUISVILLE","KY","40258","FOOD SERVICE","2020-06-15 00:00:00","97","A","BURGER KING",""
"52175","1548555","REGULAR","SPEEDWAY #9636","","12201 DIXIE HWY","","LOUISVILLE","KY","40272","RETAIL-FOOD  10,000 SQ FT OR LESS","2020-06-15 00:00:00","97","A","SPEEDWAY #9636",""
"88211","1548563","REGULAR","HEINE BROTHERS COFFEE","","822 EASTERN PKWY","","LOUISVILLE","KY","40217","FOOD SERVICE","2020-06-15 00:00:00","96","A","HEINE BROTHERS COFFEE",""
"102327","1551808","REGULAR","BHAVANA FOODS","","1841 PLANTSIDE DR","","LOUISVILLE","KY","40299","CATERERS","2020-07-08 00:00:00","100","A","BHAVANA FOODS",""
"51477","1551809","REGULAR","BRIGHT START J-TOWN","","9810 TAYLORSVILLE RD","","LOUISVILLE","KY","40299","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","2020-07-08 00:00:00","100","A","BRIGHT START J-TOWN",""
"95301","1551810","REGULAR","FDKY BBQ","","9606 TAYLORSVILLE RD","","LOUISVILLE","KY","40299","FOOD SERVICE","2020-07-08 00:00:00","100","A","FDKY BBQ",""
"106098","1551830","REGULAR","FUJI ASIAN BISTRO","","6801 DIXIE HWY","","LOUISVILLE","KY","40258","FOOD SERVICE","2020-07-08 00:00:00","89","C","FUJI ASIAN BISTRO",""
"35090","1551832","REGULAR","VALU MARKET","","7519 OUTER LOOP","","LOUISVILLE","KY","40228","RETAIL-FOOD  10,001 SQ FT OR OVER","2020-07-08 00:00:00","99","","VALU MARKET",""
"104741","1551833","REGULAR","HIGHVIEW ICE CREAM & COFFEE","","7525 OUTER LOOP","","LOUISVILLE","KY","40228","FOOD SERVICE","2020-07-08 00:00:00","100","A","HIGHVIEW ICE CREAM & COFFEE",""
"107602","1551855","REGULAR","WENDYS","","9489 WESTPORT RD","","LOUISVILLE","KY","40242","FOOD SERVICE","2020-07-08 00:00:00","93","A","WENDYS",""
"100510","1551884","REGULAR","PANERA BREAD #1849","","6900 DIXIE HWY","","LOUISVILLE","KY","40258","FOOD SERVICE","2020-07-08 00:00:00","95","A","PANERA BREAD #1849",""
"47156","1551939","REGULAR","SPEEDWAY #9714","","4340 CANE RUN RD","","LOUISVILLE","KY","40216","RETAIL-FOOD  10,000 SQ FT OR LESS","2020-07-08 00:00:00","99","A","SPEEDWAY #9714",""
"83054","1555402","REGULAR","LEAPS AND BOUNDS CHILD DEVELOPMENT CENTER","","4610 S HURSTBOURNE PKWY","","LOUISVILLE","KY","40299","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","2020-08-03 00:00:00","99","A","LEAPS AND BOUNDS CHILD DEVELOPMENT CENTER",""
"102588","1555429","FOLLOWUP","MANLEY'S MARATHON","","7205 MANSLICK RD","","LOUISVILLE","KY","40214","RETAIL-FOOD  10,000 SQ FT OR LESS","2020-08-03 00:00:00","98","A","MANLEY'S MARATHON",""
"32360","1555431","REGULAR","CIRCLE K #4700111","","9200 DIXIE HWY","","LOUISVILLE","KY","40272","RETAIL-FOOD  10,000 SQ FT OR LESS","2020-08-03 00:00:00","95","A","CIRCLE K #4700111",""
"32360","1555432","REGULAR","CIRCLE K #4700111","","9200 DIXIE HWY","","LOUISVILLE","KY","40272","RETAIL-FOOD  10,000 SQ FT OR LESS","2020-08-03 00:00:00","96","","CIRCLE K #4700111",""
"74363","1555434","REGULAR","WALMART #5417","","175 OUTER LOOP","","LOUISVILLE","KY","40214","RETAIL-FOOD  10,001 SQ FT OR OVER","2020-08-03 00:00:00","93","","WALMART #5417",""
"34421","1559074","REGULAR","SUN VALLEY COMMUNITY CENTER NUTRITION PROGRAM","","6505 BETHANY LN","","LOUISVILLE","KY","40272","RETAIL WITH LIMITED SERVICE","2020-08-26 00:00:00","99","","SUN VALLEY COMMUNITY CENTER NUTRITION PROGRAM",""
"34652","1559102","REGULAR","SPEEDWAY #9678","","3030 TAYLOR BLVD","","LOUISVILLE","KY","40208","RETAIL-FOOD  10,000 SQ FT OR LESS","2020-08-26 00:00:00","95","A","SPEEDWAY #9678",""
"34652","1559103","REGULAR","SPEEDWAY #9678","","3030 TAYLOR BLVD","","LOUISVILLE","KY","40208","RETAIL-FOOD  10,000 SQ FT OR LESS","2020-08-26 00:00:00","97","","SPEEDWAY #9678",""
"104452","1559137","REGULAR","INDIAN BAZAAR","","11324 MAPLE BROOK DR","","LOUISVILLE","KY","40241","RETAIL-FOOD  10,000 SQ FT OR LESS","2020-08-26 00:00:00","94","A","INDIAN BAZAAR",""
"78306","1559140","REGULAR","GELATO GILBERTO","","9434 NORTON COMMONS BLVD","","PROSPECT","KY","40059","FOOD SERVICE","2020-08-26 00:00:00","99","A","GELATO GILBERTO",""
"100515","1537238","REGULAR","NORTON COMMONS ELEMENTARY","","10941 KINGS CROWN DR","","PROSPECT","KY","40059","SCHOOL CAFETERIA OR FOOD SERVICE","2020-02-20 00:00:00","100","A","NORTON COMMONS ELEMENTARY",""
"98869","1537254","REGULAR","HOME RUN BURGER","","2723 S HURSTBOURNE PKWY","","LOUISVILLE","KY","40299","FOOD SERVICE","2020-02-20 00:00:00","98","A","HOME RUN BURGER",""
"110255","1540787","OTHER","PREP MEALS 502","","2218 BARDSTOWN RD","","LOUISVILLE","KY","40205","RETAIL-FOOD  10,000 SQ FT OR LESS","2020-02-25 00:00:00","99","","PREP MEALS 502",""
"87483","1540862","REGULAR","CHICAGO STEAK & LEMONADE","","2124 W BROADWAY","","LOUISVILLE","KY","40211","FOOD SERVICE","2020-03-06 00:00:00","95","A","CHICAGO STEAK & LEMONADE",""
"46593","1561681","REGULAR","CIRCLE K #4703243","","8001 BROWNSBORO RD","","LOUISVILLE","KY","40241","RETAIL-FOOD  10,000 SQ FT OR LESS","2020-09-10 00:00:00","99","A","CIRCLE K #4703243",""
"99182","1561689","REGULAR","LAS AMERICAS MEXICAN STORE","","3719 KLONDIKE LN","","LOUISVILLE","KY","40218","RETAIL-FOOD  10,000 SQ FT OR LESS","2020-09-10 00:00:00","100","","LAS AMERICAS MEXICAN STORE",""
"31846","1561691","REGULAR","ST. MARTHA SCHOOL","","2825 KLONDIKE LN","","LOUISVILLE","KY","40218","SCHOOL CAFETERIA OR FOOD SERVICE","2020-09-10 00:00:00","100","A","ST. MARTHA SCHOOL",""
"33343","1561713","REGULAR","KROGER L-332","","4211 S 3RD ST","","LOUISVILLE","KY","40214","RETAIL-FOOD  10,001 SQ FT OR OVER","2020-09-10 00:00:00","92","C","KROGER L-332",""
"109438","1561715","REGULAR","SAM'S SEAFOOD","","4918 POPLAR LEVEL RD","","LOUISVILLE","KY","40219","FOOD SERVICE","2020-09-10 00:00:00","95","A","SAM'S SEAFOOD",""
"34335","1561716","REGULAR","GODFATHER II","","5000 PRESTON HWY","","LOUISVILLE","KY","40213","FOOD SERVICE","2020-09-10 00:00:00","100","A","GODFATHER II",""
"32830","1561717","REGULAR","HOLY CROSS HIGH SCHOOL","","5144 DIXIE HWY","","LOUISVILLE","KY","40216","SCHOOL CAFETERIA OR FOOD SERVICE","2020-09-10 00:00:00","99","A","HOLY CROSS HIGH SCHOOL",""
"43622","1561725","REGULAR","COCHRAN ELEMENTARY SCHOOL","","500 W GAULBERT AVE","","LOUISVILLE","KY","40208","SCHOOL CAFETERIA OR FOOD SERVICE","2020-09-10 00:00:00","100","A","COCHRAN ELEMENTARY SCHOOL",""
"34944","1561727","REGULAR","610 MAGNOLIA","","610 W MAGNOLIA ST","","LOUISVILLE","KY","40208","FOOD SERVICE","2020-09-10 00:00:00","96","A","610 MAGNOLIA",""
"94341","1537181","COMPLAINT","JEWISH HOSPITAL MAIN KITCHEN","","200 ABRAHAM FLEXNER WAY","","LOUISVILLE","KY","40202","FOOD SERVICE","2020-02-18 00:00:00","","","JEWISH HOSPITAL MAIN KITCHEN",""
"100982","1537245","REGULAR","MS VON'S LEARNING ACADEMY","","8409 TERRY RD","","LOUISVILLE","KY","40258","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","2020-02-20 00:00:00","100","A","MS VON'S LEARNING ACADEMY",""
"63624","1537248","REGULAR","SUBWAY #21369","","9090 DIXIE HWY","","LOUISVILLE","KY","40258","FOOD SERVICE","2020-02-20 00:00:00","96","A","SUBWAY #21369",""
"31418","1537256","REGULAR","DUBOIS ACADEMY","","3307 E INDIAN TRAIL","","LOUISVILLE","KY","40213","SCHOOL CAFETERIA OR FOOD SERVICE","2020-02-20 00:00:00","100","A","DUBOIS ACADEMY",""
"33836","1537272","REGULAR","KROGER L-327","","2710 W BROADWAY","","LOUISVILLE","KY","40211","RETAIL-FOOD  10,001 SQ FT OR OVER","2020-02-20 00:00:00","96","A","KROGER L-327",""
"32659","1537296","REGULAR","BIG SPRING MAIN KITCHEN","","5901 DUTCHMANS LN","","LOUISVILLE","KY","40205","FOOD SERVICE","2020-02-20 00:00:00","97","A","BIG SPRING MAIN KITCHEN",""
"105742","1540586","REGULAR","BOUJIE BISCUITS","","1813 FRANKFORT AVE","","LOUISVILLE","KY","40206","FOOD SERVICE","2020-03-05 00:00:00","100","A","BOUJIE BISCUITS",""
"51482","1540595","REGULAR","BURGER KING #541","","6450 OUTER LOOP","","LOUISVILLE","KY","40228","FOOD SERVICE","2020-03-06 00:00:00","99","A","BURGER KING #541",""
"110149","1540628","REGULAR","SUBZI MANDI","","4746 BARDSTOWN RD","","LOUISVILLE","KY","40218","PRE-PACKAGED RETAIL","2020-03-05 00:00:00","97","","SUBZI MANDI",""
"94316","1540630","REGULAR","COMFORT SUITES","","1850 RESOURCE WAY","","LOUISVILLE","KY","40299","FOOD SERVICE","2020-03-06 00:00:00","99","A","COMFORT SUITES",""
"68438","1548709","REGULAR","HAWTHORN SUITES BY WYNDHAM","","751 CYPRESS STATION DR","","LOUISVILLE","KY","40207","FOOD SERVICE","2020-06-16 00:00:00","100","A","HAWTHORN SUITES BY WYNDHAM",""
"103899","1548725","REGULAR","KFC","","1801 BLANKENBAKER PKWY","","LOUISVILLE","KY","40299","FOOD SERVICE","2020-06-16 00:00:00","97","A","KFC",""
"82261","1548780","REGULAR","ANGEL HOUSE CHILD DEVELOPMENT CENTER","","5607 GREENWOOD RD","","LOUISVILLE","KY","40258","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","2020-06-17 00:00:00","100","A","ANGEL HOUSE CHILD DEVELOPMENT CENTER",""
"88045","1548782","REGULAR","DAIRY QUEEN","","9080 DIXIE HWY","","LOUISVILLE","KY","40258","FOOD SERVICE","2020-06-17 00:00:00","92","A","DAIRY QUEEN",""
"94278","1548806","REGULAR","INSOMNIA COOKIES","","1913 S 4TH ST","","LOUISVILLE","KY","40208","FOOD SERVICE","2020-06-17 00:00:00","95","A","INSOMNIA COOKIES",""
"107188","1552016","REGULAR","THORNTONS #54","","4154 BARDSTOWN RD","","LOUISVILLE","KY","40218","RETAIL-FOOD  10,000 SQ FT OR LESS","2020-07-09 00:00:00","100","A","THORNTONS #54",""
"40584","1552019","REGULAR","SPEEDWAY #9655","","5339 DIXIE HWY","","LOUISVILLE","KY","40216","RETAIL-FOOD  10,000 SQ FT OR LESS","2020-07-09 00:00:00","98","A","SPEEDWAY #9655",""
"69999","1552080","FIELD","PENN STATION #8","","2017 S HURSTBOURNE PKWY","","LOUISVILLE","KY","40220","FOOD SERVICE","2020-06-25 00:00:00","","","PENN STATION #8",""
"94731","1552081","COMPLAINT","WORLD FOOD MARKET","","737 S 8TH ST","","LOUISVILLE","KY","40203","SUPERMARKET WITH PROCESSING","2020-06-30 00:00:00","","","WORLD FOOD MARKET",""
"100647","1552090","REGULAR","RED HOG","","2622 FRANKFORT AVE","","LOUISVILLE","KY","40206","RETAIL-FOOD  10,000 SQ FT OR LESS","2020-07-10 00:00:00","100","","RED HOG",""
"111077","1559416","OTHER","PIZZA HUT #036957","","9705 DIXIE HWY","","LOUISVILLE","KY","40272","FOOD SERVICE","2020-08-17 00:00:00","97","","PIZZA HUT #036957",""
"111077","1559420","REGULAR","PIZZA HUT #036957","","9705 DIXIE HWY","","LOUISVILLE","KY","40272","FOOD SERVICE","2020-08-17 00:00:00","97","A","PIZZA HUT #036957",""
"101904","1559451","REGULAR","JTOWN ACADEMY","","10411 WATTERSON TRAIL","","LOUISVILLE","KY","40299","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","2020-08-26 00:00:00","100","A","JTOWN ACADEMY",""
"102373","1559452","REGULAR","TUESDAY MORNING","","1959 S HURSTBOURNE PKWY","","LOUISVILLE","KY","40220","PRE-PACKAGED RETAIL","2020-08-26 00:00:00","100","","TUESDAY MORNING",""
"45220","1537493","REGULAR","OUR SAVIOR LUTHERAN SCHOOL","","8307 NOTTINGHAM PKWY","","LOUISVILLE","KY","40222","SCHOOL CAFETERIA OR FOOD SERVICE","2020-02-21 00:00:00","100","A","OUR SAVIOR LUTHERAN SCHOOL",""
"32793","1537494","REGULAR","LOWE ELEMENTARY SCHOOL","","210 OXFORDSHIRE LN","","LOUISVILLE","KY","40222","SCHOOL CAFETERIA OR FOOD SERVICE","2020-02-21 00:00:00","100","A","LOWE ELEMENTARY SCHOOL",""
"108553","1537502","REGULAR","TERANGA AFRICAN MARKET","","3027 S 4TH ST","","LOUISVILLE","KY","40208","SUPERMARKET WITH PROCESSING","2020-02-21 00:00:00","99","","TERANGA AFRICAN MARKET",""
"31509","1537507","REGULAR","FERN CREEK ELEMENTARY SCHOOL","","8815 FERNDALE RD","","LOUISVILLE","KY","40291","SCHOOL CAFETERIA OR FOOD SERVICE","2020-02-19 00:00:00","100","A","FERN CREEK ELEMENTARY SCHOOL",""
"90186","1537509","REGULAR","MARK'S FEED STORE #5","","6501 BARDSTOWN RD","","LOUISVILLE","KY","40291","FOOD SERVICE","2020-02-19 00:00:00","97","A","MARK'S FEED STORE #5",""
"96327","1537511","REGULAR","BRIX WINE BAR & BISTRO","","12418 LAGRANGE RD","","LOUISVILLE","KY","40245","FOOD SERVICE","2020-02-21 00:00:00","100","A","BRIX WINE BAR & BISTRO",""
"110154","1537561","OTHER","YOUNG LEADERS ACADEMY","","3809 BARDSTOWN RD","","LOUISVILLE","KY","40218","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","2020-02-03 00:00:00","99","","YOUNG LEADERS ACADEMY",""
"104664","1561938","REGULAR","TACO BELL","","11206 PRESTON HWY","","LOUISVILLE","KY","40229","FOOD SERVICE","2020-09-11 00:00:00","100","A","TACO BELL",""
"56073","1537498","REGULAR","QUIZNO'S","","223 S 5TH ST","","LOUISVILLE","KY","40202","FOOD SERVICE","2020-02-19 00:00:00","100","A","QUIZNO'S",""
"32609","1537503","REGULAR","CAPTAIN D'S #3532","","10101 DIXIE HWY","","LOUISVILLE","KY","40272","FOOD SERVICE","2020-02-21 00:00:00","93","A","CAPTAIN D'S #3532",""
"106925","1537508","REGULAR","MISAWA HIBACHI & SUSHI BAR","","7931 BARDSTOWN RD","","LOUISVILLE","KY","40291","FOOD SERVICE","2020-02-19 00:00:00","95","A","MISAWA HIBACHI & SUSHI BAR",""
"107583","1540852","REGULAR","WENDYS","","1201 W BROADWAY","","LOUISVILLE","KY","40212","FOOD SERVICE","2020-03-09 00:00:00","94","A","WENDYS",""
"107530","1540855","REGULAR","SUBWAY","","1259 S HURSTBOURNE PKWY","","LOUISVILLE","KY","40222","FOOD SERVICE","2020-03-09 00:00:00","97","A","SUBWAY",""
"89183","1540863","REGULAR","LIL PROPHETS","","3957 PARK DR","","LOUISVILLE","KY","40216","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","2020-03-06 00:00:00","100","A","LIL PROPHETS",""
"35199","1540865","REGULAR","KROGER L-224","","2200 BROWNSBORO RD","","LOUISVILLE","KY","40206","RETAIL-FOOD  10,001 SQ FT OR OVER","2020-03-09 00:00:00","93","C","KROGER L-224",""
"35199","1540866","REGULAR","KROGER L-224","","2200 BROWNSBORO RD","","LOUISVILLE","KY","40206","RETAIL-FOOD  10,001 SQ FT OR OVER","2020-03-09 00:00:00","100","","KROGER L-224",""
"58169","1540869","REGULAR","TARGET T-1071","","4101 TOWNE CENTER DR","","LOUISVILLE","KY","40241","RETAIL-FOOD  10,000 SQ FT OR LESS","2020-03-09 00:00:00","98","","TARGET T-1071",""
"104554","1540877","REGULAR","WALGREENS #18999","","7700 SHEPHERDSVILLE RD","","LOUISVILLE","KY","40219","PRE-PACKAGED RETAIL","2020-03-09 00:00:00","98","","WALGREENS #18999",""
"104076","1548952","REGULAR","PLATINUM FOOD MART","","1025 W BROADWAY","","LOUISVILLE","KY","40203","RETAIL-FOOD  10,000 SQ FT OR LESS","2020-06-18 00:00:00","95","A","PLATINUM FOOD MART",""
"39967","1548964","REGULAR","MCDONALD'S #35","","6701 DIXIE HWY","","LOUISVILLE","KY","40258","FOOD SERVICE","2020-06-18 00:00:00","88","C","MCDONALD'S #35",""
"96979","1552312","REGULAR","CHINA CASTLE","","7420 OLD 3RD STREET RD","","LOUISVILLE","KY","40214","FOOD SERVICE","2020-07-13 00:00:00","95","A","CHINA CASTLE",""
"100014","1552317","REGULAR","OLD LOUISVILLE TAVERN","","1532 S 4TH ST","","LOUISVILLE","KY","40208","FOOD SERVICE","2020-07-13 00:00:00","94","A","OLD LOUISVILLE TAVERN",""
"63776","1552342","REGULAR","KROGER L-389","","5929 TIMBER RIDGE DR","","PROSPECT","KY","40059","RETAIL-FOOD  10,001 SQ FT OR OVER","2020-07-13 00:00:00","96","","KROGER L-389",""
"104141","1552428","FOLLOWUP","HAPPY'S FOOD MART","","1397 S 2ND ST","","LOUISVILLE","KY","40208","RETAIL-FOOD  10,000 SQ FT OR LESS","2020-07-14 00:00:00","97","A","HAPPY'S FOOD MART",""
"88969","1555789","REGULAR","SUPER MERCADO PUEBLA","","10119 TAYLORSVILLE RD","","LOUISVILLE","KY","40299","RETAIL-FOOD  10,000 SQ FT OR LESS","2020-08-04 00:00:00","99","A","SUPER MERCADO PUEBLA",""
"110156","1537565","OTHER","BIG 4 COMMISSARY","","1812 W MUHAMMAD ALI BLVD","","LOUISVILLE","KY","40203","FOOD SERVICE COMMISSARY","2020-02-07 00:00:00","100","","BIG 4 COMMISSARY",""
"53924","1537588","REGULAR","SPEEDWAY #9315","","11301 WESTPORT RD","","LOUISVILLE","KY","40241","RETAIL-FOOD  10,000 SQ FT OR LESS","2020-02-19 00:00:00","97","","SPEEDWAY #9315",""
"110162","1537645","OTHER","CHIQUITA PIZZERIA & BAKERY","","5057 POPLAR LEVEL RD","","LOUISVILLE","KY","40219","RETAIL-FOOD  10,000 SQ FT OR LESS","2020-02-14 00:00:00","99","","CHIQUITA PIZZERIA & BAKERY",""
"110165","1537717","OTHER","BINH PHUOC GROCERY","","5301 S 3RD ST","","LOUISVILLE","KY","40214","PRE-PACKAGED RETAIL","2020-02-18 00:00:00","99","","BINH PHUOC GROCERY",""
"96654","1541259","REGULAR","ANOOSH BISTRO","","4864 BROWNSBORO RD","","LOUISVILLE","KY","40207","FOOD SERVICE","2020-03-10 00:00:00","100","A","ANOOSH BISTRO",""
"34716","1541265","REGULAR","GOLDEN STAR","","3458 TAYLOR BLVD","","LOUISVILLE","KY","40215","FOOD SERVICE","2020-03-10 00:00:00","97","A","GOLDEN STAR",""
"35998","1541270","REGULAR","KROGER L-379","","9080 TAYLORSVILLE RD","","LOUISVILLE","KY","40299","RETAIL-FOOD  10,001 SQ FT OR OVER","2020-03-10 00:00:00","99","","KROGER L-379",""
"95802","1541317","REGULAR","1ST STEP ACADEMY","","3930 CANE RUN RD","","LOUISVILLE","KY","40211","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","2020-03-10 00:00:00","99","A","1ST STEP ACADEMY",""
"62588","1562092","REGULAR","BURGER KING #12488","","10001 WILL WAY","","LOUISVILLE","KY","40291","FOOD SERVICE","2020-09-14 00:00:00","98","A","BURGER KING #12488",""
"89580","1562288","REGULAR","SUBWAY","","12907 FACTORY LN","","LOUISVILLE","KY","40245","FOOD SERVICE","2020-09-14 00:00:00","100","A","SUBWAY",""
"53924","1537587","REGULAR","SPEEDWAY #9315","","11301 WESTPORT RD","","LOUISVILLE","KY","40241","RETAIL-FOOD  10,000 SQ FT OR LESS","2020-02-19 00:00:00","97","A","SPEEDWAY #9315",""
"100740","1537748","COMPLAINT","LA PINATA GROCERY","","3027 S 4TH ST","","LOUISVILLE","KY","40208","RETAIL-FOOD  10,000 SQ FT OR LESS","2020-02-19 00:00:00","","","LA PINATA GROCERY",""
